Key,Value
5221,"Les exercices ont duré 3 heures. L'entraîneur[/center]
vous dit de réfléchir à ce que vous avez appris[/center]
et de voir si vous pouviez en faire bon usage.[/center]
[/end]"
5225,"Alors gamin, écoute, j'vais pas[/center]
l'répéter. Maintenant qu't'es un des nôtres,[/center]
à peine un %lev, mais quand même,[/center]
j'vais t'dire où y a un souterrain où[/center]
tu pourrais faire grossir ton magot.[/center]
J'te l'met sur ta carte... c'est fait,[/center]
%dng. Maintenant ne vient[/center]
pas dire qu'j'ai jamais rien fait pour toi.[/center]
[/record]
[/end]"
5226,"Félicitations, gamin, tu peux dire que[/center]
t'es un %lev dans la guilde[/center]
des voleurs maintenant. On s'ra ton receleur[/center]
officiel si tu veux. On a un mec ici qui[/center]
t'achètera la marchandise un peu chaude et[/center]
te vendra à un prix cassé c'que les autres[/center]
types ont piqué. Ça rend la vie un peu plus[/center]
facile, j'dirais.[/center]
[/end]"
5227,"T'es un crack, maintenant. On pense que t'es prêt[/center]
pour être %lev dans[/center]
la guilde des voleurs. À partir de maintenant,[/center]
si tu veux connaître les derniers coups, va parler[/center]
à notre espion en chef. On a des oreilles partout, et[/center]
maintenant qu't'es %lev, toi aussi.[/center]
[/end]"
5228,"Écoute, %pcf, J'pense que tu s'rais intéressé[/center]
par des infos au sujet d'un trou ici à[/center]
%reg qui s'appelle %dng.[/center]
Un trésor tout prêt à être déniché.[/center]
Laisse-moi le mettre sur ta carte. Après[/center]
tout, en tant que nouveau %lev[/center]
dans la guilde des voleurs, t'as l'droit[/center]
d'augmenter tes revenus, hein, %pcf ?[/center]
[/end]"
5229,"La guilde des voleurs a de nouveau augmenté ton[/center]
niveau, %pcf. Qu'est-ce que t'en dit ?[/center]
Maintenant qu't'es un %lev,[/center]
il est temps que j'te montre ma source[/center]
de trésors préférée. Voila, c'est sur ta carte.[/center]
Ils l'appellent %dng.[/center]
J'bois à ta promotion, gamin,[/center]
et profite du butin.[/center]
[/end]"
5230,"Permettez-moi d'être le premier à vous offrir mes[/center]
plus sincères félicitations pour votre glorieuse[/center]
ascension du chemin glissant qu'est la hiérarchie[/center]
de la guilde des mages. Maintenant que vous avez[/center]
atteint le rang de %lev, vous[/center]
avez accès à la bibliothèque de la guilde. Je me[/center]
souviens encore du jour ou l'on me jugea digne[/center]
d'un tel honneur. Mes yeux n'ont pas quitté les[/center]
pages pendant trois jours d'affilée. Mon conseil[/center]
est d'en profiter aussi vite que possible.[/center]
Une nouvelle fois, très belle[/center]
démonstration, %pcf.[/center]
[/end]"
5231,"Sans la moindre hésitation, la guilde des mages a[/center]
décidé d'élever votre statut et votre rang dans[/center]
la guilde à celui de %lev. Vous[/center]
aurez maintenant l'honneur d'accéder aux archives,[/center]
qui contiennent le plus grand choix en ésotérisme[/center]
et magie de %reg. Pratiquement tous[/center]
les objets sont en vente, et notre gardien[/center]
en recherche sans cesse de nouveaux pour lesquels[/center]
il se montre toujours généreux. J'espère que vous[/center]
trouverez cet honneur utile. Une nouvelle fois,[/center]
recevez mes respectueuses félicitations.[/center]
[/end]"
5232,"%pcn, l'archimagister, a[/center]
approuvé votre promotion au rang et statut de[/center]
%lev dans la guilde des mages. En tant[/center]
que %lev, vous obtenez le droit d'utiliser les[/center]
enchantements de la guilde qui vous intéressent.[/center]
Notre mage forgeron sera honoré de vous assister[/center]
pour enchanter tous les objets de votre choix. Si vous[/center]
me le permettez, j'aimerais vous adresser mes [/center]
félicitations à titre personnel,[/center]
%lev %pcn.[/center]
[/end]"
5233,"Aujourd'hui, après un vote presque unanime de[/center]
l'archimagister et du Conseil, votre titre au sein[/center]
de la guilde est %lev. Comme[/center]
%lev, il est considéré que vous[/center]
êtes suffisamment responsable et digne de confiance[/center]
pour avoir accès à la chambre d'invocation des[/center]
daedra. Inutile de vous dire qu'invoquer un daedra[/center]
doit être un acte mûrement réfléchi. Si d'après vous[/center]
il y a vraiment besoin de faire cela, l'Invocateur[/center]
de la guilde vous aidera.[/center]
Naturellement, les seigneurs daedra ne peuvent être[/center]
invoqués que certains jours spéciaux de l'année,[/center]
pour la sécurité de la guilde toute entière. C'est un[/center]
très grand privilège, %pcn,[/center]
dont la guilde vous trouve digne.[/center]
[/end]"
5234,"%pcn, c'est un honneur pour moi de[/center]
vous accorder le rang de %lev.[/center]
Par vos paroles et vos actions vous avez[/center]
démontré être un membre de la guilde des[/center]
mages exceptionnel, valant bien ce rang presque[/center]
ultime parmi ceux de la guilde. En tant que[/center]
%lev vous pouvez requérir les[/center]
services de la ligue des voyageurs, qui garde[/center]
la chambre la plus secrète de la guilde :[/center]
la chambre de téléportation.[/center]
De la, vous pouvez vous rendre dans tous les[/center]
lieux habités de la baie en un clin d’œil.[/center]
Comme votre temps est précieux, la chambre[/center]
devrait vous aider. Une nouvelle fois,[/center]
permettez-moi de vous féliciter pour ce[/center]
grand honneur, %lev.[/center]
[/end]"
5235,"Prend ça comme tu veux, tu peux t'appeler[/center]
%lev, maintenant, %pcf.[/center]
Ce changement de rang est dû à ton mérite,[/center]
bla bla bla.[/center]
Maintenant t'es au courant.[/center]
[/record]
Tu bosses bien, %pcf.[/center]
Les gars ont décidé de t'élever au rang de[/center]
%lev dans la guilde. Ça veut[/center]
dire qu'ils t'ont à l’œil.[/center]
[/record]
Hé, gamin, si tu nous entends t'appeler[/center]
%lev, c'est à cause de[/center]
ta promo. Semblerait qu'le maître[/center]
de la guilde ne pense pas qu'tu sois[/center]
un flemmard.[/center]
[/record]
Y a eu des parlottes à ton sujet, gamin.[/center]
Le fait est que le maître de la guilde a dit[/center]
qu't'es prêt à être un %lev maintenant.[/center]
Pour dire vrai, c'est pas grand chose, juste[/center]
que t'as fait des trucs bien.[/center]
[/end]"
5236,"Par ordre de l'archimagister de la baie[/center]
d'Iliac et du Conseil de la guilde des mages[/center]
de %cn, %pcn le %ra[/center]
est promu au rang et au titre de[/center]
%lev. Votre dévouement[/center]
et vos prouesses sont ainsi remarqués.[/center]
Continuez comme ça.[/center]
[/record]
Félicitations, %lev %pcn.[/center]
Le Conseil et l'archimagister ont voté pour[/center]
vous attribuer ce nouveau rang aujourd'hui même.[/center]
[/end]"
5237,"Pour service méritant et loyauté indéfectible[/center]
envers les idéaux de %fon, on[/center]
vous a attribué le rang de %lev[/center]
dans l'ordre. Comme symbole de l'estime[/center]
de vos compagnons chevaliers, nous avons décidé[/center]
de vous offrir cette nouvelle pièce d'armure.[/center]
Félicitations, %lev %pcn.[/center]
[/end]"
5238,"Pour service méritant et loyauté indéfectible[/center]
envers les idéaux de %fon, on[/center]
vous a attribué le rang de %lev[/center]
dans l'ordre. Comme symbole de l'estime[/center]
de vos compagnons chevaliers, nous avons décidé[/center]
de vous offrir cette nouvelle pièce d'armure.[/center]
De plus, de par votre nouveau titre, vous êtes[/center]
en droit d'attendre et de demander à loger[/center]
gratuitement dans toutes les auberges,[/center]
a %reg mais aussi dans toute la Baie.[/center]
Félicitations, %lev %pcn.[/center]
[/end]"
5239,"Pour service méritant et loyauté indéfectible[/center]
envers les idéaux de %fon, on[/center]
vous a attribué le rang de %lev[/center]
dans l'ordre. Comme symbole de l'estime[/center]
de vos compagnons chevaliers, nous avons décidé[/center]
de vous offrir cette nouvelle pièce d'armure.[/center]
Vous obtenez aussi l'accès à tous les bateaux[/center]
réservés de notre ordre, ce qui fait que vous n'aurez[/center]
plus à payer votre passage à travers la baie.[/center]
Je vous prie de recevoir mes félicitations[/center]
personnelles, %lev %pcn.[/center]
[/end]"
5240,"%pcn, par la vertu d'une dévotion sans pareille[/center]
et de prouesses personnelles légendaires, nous,[/center]
de %fon, sommes honorés de[/center]
vous attribuer le titre de %lev[/center]
de %fon. En plus des pièces[/center]
d'armement que nous offrons d'habitude, l'ordre[/center]
et le peuple de %reg souhaitent[/center]
vous récompenser avec le titre de propriété[/center]
d'une demeure. Considérez donc %reg comme votre[/center]
maison et votre refuge. Le titre de[/center]
%lev est le plus grand honneur que[/center]
%fon reconnaisse, mais notre fierté[/center]
vis à vis de vous est sans borne. Pour beaucoup[/center]
d'entre nous, vous êtes l'idéal auquel nous aspirons,[/center]
%lev %pcn.[/center]
[/end]"
5241,"%pcn, par la vertu d'un dévouement sans pareil[/center]
et de prouesses personnelles légendaires, nous,[/center]
de %fon, sommes honorés de[/center]
vous attribuer le titre de %lev[/center]
de %fon. Le titre de[/center]
%lev est le plus grand honneur que[/center]
%fon reconnaisse, mais notre fierté[/center]
vis à vis de vous est sans borne. Pour beaucoup[/center]
d'entre nous, vous êtes l'idéal auquel nous aspirons,[/center]
%lev %pcn.[/center]
[/end]"
5242,"L'ordre d'Arkay, en reconnaissance de vos[/center]
efforts infatigables pour restaurer l'harmonie[/center]
et l'ordre dans %reg et toute la[/center]
baie d'Iliac, vous reconnaît désormais comme[/center]
%lev dans l'ordre.[/center]
Si je puis me permettre, félicitations,[/center]
%lev %pcn.[/center]
[/end]"
5243,"La résolution de Zénithar, par un vote du[/center]
Conseil, vous promeut sur le champ,[/center]
%ra %pcn,[/center]
au rang de %lev dans la[/center]
résolution. Vous êtes la preuve incarnée[/center]
de la valeur du travail dur et honnête.[/center]
[/end]"
5244,"Vous devriez être fier, %pcf.[/center]
La bénévolence de Mara a décidé qu'au vu[/center]
des honneurs que vous avez amenés sur le temple,[/center]
vous valez d'être élevé au rang de[/center]
%lev. Félicitations, mon ami.[/center]
[/end]"
5245,"La chantrerie d'Akatosh, après une délibération[/center]
assez courte, a décidé d'élever votre rang[/center]
dans le temple. Dès maintenant et en attendant[/center]
plus ample information, on s'adressera à vous[/center]
dans le temple par le titre de %lev.[/center]
[/end]"
5246,"Heu, c'est dans une béatitude parfaite que nous,[/center]
de l'école de Julianos, en  toute connaissance[/center]
de vos, heu, efforts et de votre,[/center]
comment pourrais-je dire, érudition acérée, heu,[/center]
transmettons à votre honorée personne,[/center]
%ra %pcn, le titre honorifique[/center]
de %lev. Ce n'est pas grand chose,[/center]
mon ami, mais c'est un beau symbole, hein ?[/center]
[/end]"
5247,"Vous devriez être fier, %pcf.[/center]
La maison de Dibella a choisi de vous exprimer[/center]
sa reconnaissance avec un nouveau titre,[/center]
%lev. La beauté de vos efforts[/center]
et vos exploits ne sont pas passés inaperçus.[/center]
[/end]"
5248,"%pcn, je suis très honoré d'avoir[/center]
à vous informer que le temple de Stendarr[/center]
a choisi de vous attribuer un nouveau titre dans[/center]
le temple, celui de %lev.[/center]
Nous reconnaissons vos humbles efforts pour[/center]
répandre la paix dans toute la baie d'Iliac.[/center]
Continuez à vous battre pour la miséricorde[/center]
et la justice, %lev %pcf.[/center]
Il n'y a pas de plus grand devoir pour Stendarr.[/center]
[/end]"
5249,"Kynareth, par ses agents du Mundus,[/center]
vous a jugé digne d'un avancement. Pour[/center]
vos exploits au nom du temple de Kynareth,[/center]
votre rang et titre est dès à présent porté[/center]
à celui de %lev.[/center]
Félicitations, mon ami.[/center]
[/record]
[/end]"
5287,"C'est décidé. Dès aujourd'hui il vous est[/center]
attribué le rang de %lev[/center]
dans l'ordre d'Arkay. Allez parler à nos professeurs,[/center]
si vous le désirez. Notre guérisseur et notre[/center]
herboriste vous assisterons à n'importe quel moment,[/center]
étant bien entendu que notre herboriste devra vous[/center]
faire payer les herbes nécessaires selon la[/center]
maladie.[/center]
[/end]"
5288,"Eh bien, bienvenue, %pcn.[/center]
Comme %lev dans la résolution,[/center]
vous avez accès à nos professeurs. Si vous[/center]
les trouvez utiles, nous saurons apprécier[/center]
une petite donation. En fonction de ce que[/center]
vous pouvez donner sans que cela vous gêne,[/center]
bien entendu.[/center]
[/end]"
5289,"Je suis ravi de vous voir parmi nous, mon[/center]
enfant. Votre rang initial sera celui de[/center]
%lev, mais je n'ai aucun doute sur le fait[/center]
que vous saurez très rapidement vous montrer[/center]
digne d'une promotion. Vous avez accès à nos[/center]
entraîneurs, maintenant.[/center]
[/end]"
5290,"Bienvenue, mon enfant. Vous pouvez maintenant[/center]
vous considérer comme %lev[/center]
Vous avez désormais accès à nos professeurs.[/center]
Pour les autres services du temple,[/center]
soyez patient, travaillez dur, et ils vous[/center]
seront également ouverts.[/center]
[/end]"
5291,"Alors considérez que les rangs de[/center]
%fon sont désormais les vôtres.[/center]
Vous débuterez comme %lev.[/center]
Bien que votre rang dans %fon[/center]
soit peu élevé, notre réputation dans[/center]
%reg vous accompagnera. Ne soyez pas surpris[/center]
que plus aucun aubergiste de %reg[/center]
ne vous fasse payer votre chambre. C'est[/center]
un honneur reçu par l'ensemble de[/center]
%fon.[/center]
[/end]"
5292,"Excellente décision, jeune %pcf.[/center]
À partir de maintenant, votre nom de code sera[/center]
%dbp. Vous êtes pour l'instant au rang de[/center]
%lev, avec accès à tous nos entraîneurs.[/center]
Il y a d'autres bénéfices à être Frère Noir.[/center]
Ils vous deviendront accessibles[/center]
au fur et à mesure que vous démontrerez votre[/center]
valeur. Si vous ne vous êtes pas encore rendu,[/center]
pour l'instant, à %dng, vous[/center]
devriez. C'est un charmant petit cimetière[/center]
avec plein de cryptes remplies de trésors, si[/center]
vous pensez qu'un peu de pillage de tombes[/center]
pourrait améliorer votre situation financière.[/center]
[/end]"
